id,pid,ms_subclass,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,electrical,kitchen_qual,functional,paved_drive,sale_type
64,528382020,60,11764,8,7,1999,2007,348.0,524.0,0.0,628.0,1152.0,1164,1106,0,2270,0.0,0.0,2,1,4,1,9,1,3.0,671.0,132,57,0,0,0,0,0,4,2010,290000,RL,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1799,528458130,60,9000,8,5,2007,2007,0.0,64.0,0.0,1120.0,1184.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,11,1,2.0,550.0,208,364,0,0,0,0,0,8,2007,303477,FV,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,New
230,905109170,20,20062,7,7,1977,2001,0.0,1092.0,0.0,328.0,1420.0,1483,0,0,1483,1.0,0.0,1,1,1,1,4,2,2.0,690.0,496,0,0,0,0,0,0,4,2010,270000,RL,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
1295,902109160,50,7308,5,5,1920,1950,0.0,360.0,0.0,576.0,936.0,960,780,0,1740,0.0,0.0,1,0,2,1,6,1,1.0,225.0,0,0,236,0,0,0,0,6,2008,122250,RM,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,FuseA,Ex,Typ,N,WD 
638,535178120,20,8750,5,5,1955,1955,0.0,172.0,483.0,727.0,1382.0,1382,0,0,1382,0.0,1.0,1,0,3,1,6,0,1.0,350.0,280,0,0,0,0,0,0,7,2009,153000,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,FuseA,Gd,Typ,Y,WD 
2278,923202134,20,8402,5,5,2007,2007,0.0,206.0,0.0,914.0,1120.0,1120,0,0,1120,0.0,0.0,1,0,3,1,6,0,0.0,0.0,0,30,0,0,0,0,0,12,2007,147000,RL,Reg,Lvl,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,New
2202,909252150,70,4000,7,8,1930,1995,0.0,246.0,0.0,285.0,531.0,567,531,0,1098,1.0,0.0,1,0,2,1,5,1,1.0,216.0,0,0,0,0,0,0,0,6,2007,148500,RL,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
2833,908188150,160,3363,7,5,2004,2004,117.0,0.0,0.0,976.0,976.0,976,732,0,1708,0.0,0.0,2,0,3,1,7,0,2.0,380.0,0,40,0,0,0,0,0,4,2006,130000,RM,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Maj1,Y,WD 
1707,528150040,20,13615,9,5,2006,2006,510.0,0.0,0.0,1802.0,1802.0,1802,0,0,1802,0.0,0.0,2,1,3,1,7,1,3.0,843.0,158,105,0,0,0,0,0,6,2007,372000,RL,IR1,HLS,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
2428,528228565,120,3013,7,5,2005,2005,145.0,16.0,0.0,1346.0,1362.0,1506,0,0,1506,0.0,0.0,2,0,2,1,6,1,2.0,440.0,142,20,0,0,0,0,0,4,2006,213490,RL,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
242,905453080,20,17485,7,5,2009,2010,96.0,1346.0,0.0,162.0,1508.0,1508,0,0,1508,1.0,0.0,1,0,1,1,5,2,2.0,572.0,0,0,0,0,0,0,0,1,2010,308030,RL,IR2,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,Con
1564,914453045,20,23730,7,5,1996,1997,668.0,700.0,0.0,1140.0,1840.0,2032,0,0,2032,1.0,0.0,3,0,3,1,7,0,3.0,786.0,0,46,192,0,0,0,0,9,2008,300000,RL,IR2,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2613,535403150,20,8910,6,6,1959,1959,0.0,655.0,0.0,0.0,655.0,1194,0,0,1194,0.0,1.0,1,0,3,1,6,1,2.0,539.0,0,0,192,0,0,0,0,7,2006,159500,RL,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2832,908188140,160,2522,7,5,2004,2004,50.0,0.0,0.0,970.0,970.0,970,739,0,1709,0.0,0.0,2,0,3,1,7,0,2.0,380.0,0,40,0,0,0,0,0,4,2006,137500,RM,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Maj1,Y,WD 
2459,528439030,20,8688,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616.0,1616,0,0,1616,0.0,0.0,2,0,3,1,7,0,3.0,834.0,208,59,0,0,0,0,0,4,2006,232000,RL,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1360,903452025,30,6291,6,6,1930,1950,0.0,0.0,0.0,768.0,768.0,768,0,0,768,0.0,0.0,1,0,1,1,4,0,2.0,440.0,0,0,84,0,0,0,0,7,2008,93850,RM,IR1,Lvl,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,Gable,CompShg,Stucco,Wd Shng,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,N,WD 
2723,905200380,30,17529,5,5,1924,1950,65.0,0.0,0.0,872.0,872.0,872,0,0,872,0.0,0.0,1,0,2,1,5,1,1.0,322.0,0,0,116,0,0,0,0,4,2006,105000,RL,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,Stone,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,FuseF,Fa,Mod,N,WD 
1350,903235100,30,6324,4,6,1927,1950,0.0,0.0,0.0,520.0,520.0,520,0,0,520,0.0,0.0,1,0,1,1,4,0,1.0,240.0,49,0,87,0,0,0,0,5,2008,68500,RM,IR1,Lvl,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,SBrkr,Fa,Typ,Y,WD 
136,535106190,90,11600,5,5,1960,1960,361.0,443.0,0.0,662.0,1105.0,1105,1169,0,2274,0.0,0.0,2,0,5,2,12,0,2.0,480.0,0,0,0,0,0,0,0,1,2010,154300,RL,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,FuseA,TA,Typ,Y,WD 
2235,910201050,50,7288,5,7,1925,2003,0.0,0.0,0.0,936.0,936.0,936,665,0,1601,0.0,0.0,2,0,3,1,6,0,0.0,0.0,0,0,0,176,0,0,0,9,2007,129850,RM,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,SBrkr,TA,Typ,N,WD 
1993,902301130,70,4571,5,7,1910,1950,0.0,168.0,0.0,448.0,616.0,616,616,0,1232,0.0,0.0,1,0,3,1,6,0,2.0,480.0,280,0,143,0,0,0,0,6,2007,114000,RM,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
367,527214050,20,17423,9,5,2008,2009,748.0,1904.0,0.0,312.0,2216.0,2234,0,0,2234,1.0,0.0,2,0,1,1,9,1,3.0,1166.0,0,60,0,0,0,0,0,7,2009,501837,RL,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,New
1309,902300215,50,12665,5,8,1915,1950,0.0,0.0,0.0,876.0,876.0,876,540,0,1416,0.0,0.0,1,1,4,1,7,1,3.0,720.0,418,0,194,0,0,0,0,6,2008,153900,RM,IR1,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
402,527425110,20,9000,4,7,1971,2006,0.0,240.0,0.0,624.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,2.0,576.0,200,0,0,0,0,0,0,7,2009,130000,RL,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
1592,923203140,120,4500,6,5,1997,1997,197.0,864.0,0.0,325.0,1189.0,1189,0,0,1189,1.0,0.0,2,0,2,1,4,0,2.0,392.0,0,122,0,0,0,0,0,4,2008,160500,RM,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2409,528186110,120,6373,9,5,2006,2006,572.0,415.0,0.0,1251.0,1666.0,1666,0,0,1666,1.0,0.0,2,0,2,1,6,1,2.0,575.0,228,75,0,0,0,0,0,6,2006,310090,RL,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,New
1940,535327200,20,13300,5,7,1956,2000,0.0,377.0,0.0,551.0,928.0,928,0,0,928,0.0,0.0,1,0,2,1,4,0,1.0,252.0,261,0,156,0,0,0,0,6,2007,132000,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
588,534129370,20,9600,5,5,1969,1969,128.0,553.0,147.0,588.0,1288.0,1336,0,0,1336,0.0,1.0,2,0,3,1,6,1,2.0,502.0,312,11,0,0,0,0,650,8,2009,163000,RL,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,SBrkr,TA,Typ,Y,WD 
96,533210060,160,3215,7,5,2004,2004,120.0,280.0,0.0,320.0,600.0,600,600,0,1200,0.0,0.0,2,1,2,1,4,0,2.0,480.0,0,172,0,0,0,0,0,4,2010,155000,FV,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,ConLD
1187,534127210,80,11104,6,6,1969,1969,0.0,828.0,0.0,599.0,1427.0,1427,0,0,1427,0.0,1.0,2,0,4,1,7,0,2.0,516.0,0,0,0,0,216,0,0,5,2008,183000,RL,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
2154,907280090,60,15295,7,5,1996,2002,254.0,762.0,0.0,98.0,860.0,1212,780,0,1992,1.0,0.0,2,1,3,1,7,2,2.0,608.0,225,32,0,0,0,0,0,6,2007,211000,RL,IR3,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,SBrkr,Gd,Min2,Y,WD 
550,531452260,60,9109,7,5,1994,1994,0.0,36.0,596.0,122.0,754.0,754,786,0,1540,1.0,0.0,2,1,3,1,6,0,2.0,495.0,140,32,0,0,0,0,0,10,2009,184000,RL,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
124,534403410,80,14112,5,7,1964,1964,86.0,1014.0,0.0,138.0,1152.0,1152,0,0,1152,1.0,0.0,1,0,3,1,6,1,2.0,484.0,227,0,0,0,0,0,0,4,2010,180500,RL,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
1836,533206060,120,3523,8,5,2006,2007,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,0.0,2,0,2,1,5,0,2.0,484.0,0,60,0,0,0,0,0,2,2007,166000,FV,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,New
779,905200350,80,15312,6,5,1960,1960,54.0,588.0,0.0,550.0,1138.0,1138,0,0,1138,0.0,1.0,1,0,3,1,6,1,2.0,480.0,0,0,0,0,140,0,0,3,2009,148000,RL,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,COD
1886,534276180,20,7450,5,5,1956,1956,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,0.0,1,0,2,1,6,1,2.0,396.0,0,72,0,0,0,0,0,1,2007,124000,RL,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,SBrkr,Gd,Min1,Y,WD 
1724,528186090,120,7313,9,5,2005,2005,246.0,1153.0,0.0,408.0,1561.0,1561,0,0,1561,1.0,0.0,2,0,2,1,6,1,2.0,556.0,203,47,0,0,0,0,0,8,2007,277500,RL,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
2450,528358030,60,10019,8,5,1995,1995,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,9,1,3.0,725.0,307,169,168,0,0,0,0,6,2006,350000,RL,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1013,527214030,20,15401,9,5,2004,2004,296.0,1337.0,0.0,547.0,1884.0,1884,0,0,1884,1.0,0.0,2,0,2,1,7,1,3.0,670.0,214,76,0,0,0,0,0,9,2008,387000,RL,IR1,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
2084,905476170,30,9098,4,7,1920,2002,0.0,348.0,0.0,180.0,528.0,605,0,0,605,1.0,0.0,1,0,2,1,5,0,0.0,0.0,0,0,144,0,0,0,0,7,2007,86000,RL,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,GasA,Ex,SBrkr,TA,Typ,N,WD 
1184,533350120,20,16280,8,9,1976,2007,0.0,1044.0,382.0,0.0,1426.0,1671,0,0,1671,1.0,0.0,3,0,3,1,6,1,2.0,550.0,280,90,0,0,0,0,0,5,2008,290000,RL,Reg,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,Rec,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
728,902477130,30,9392,3,3,1900,1950,0.0,0.0,0.0,245.0,245.0,797,0,0,797,0.0,0.0,1,0,2,1,5,0,0.0,0.0,0,36,94,0,0,0,0,9,2009,44000,C (all),Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Mansard,CompShg,AsbShng,AsbShng,None,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,N,WD 
950,914474070,60,12209,6,5,2001,2002,0.0,690.0,0.0,114.0,804.0,804,1157,0,1961,1.0,0.0,2,1,3,1,7,1,2.0,560.0,125,192,0,0,0,0,0,6,2009,215000,RL,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2524,534125210,190,13110,5,6,1972,1972,144.0,962.0,0.0,191.0,1153.0,1193,0,0,1193,1.0,0.0,2,0,2,1,6,0,2.0,501.0,140,153,0,0,0,0,0,7,2006,146500,RL,IR1,Lvl,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
2513,533223080,160,2651,7,5,2000,2000,0.0,641.0,0.0,32.0,673.0,673,709,0,1382,1.0,0.0,2,1,3,1,6,0,2.0,490.0,153,50,0,0,0,0,0,4,2006,165000,FV,Reg,Lvl,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
2028,903427040,50,8520,6,7,1916,1950,0.0,168.0,546.0,0.0,714.0,1664,862,0,2526,0.0,0.0,2,0,5,1,10,1,1.0,216.0,88,15,0,0,0,0,0,8,2007,136000,RM,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,GasW,TA,SBrkr,Gd,Typ,Y,CWD
2309,526303060,20,39384,6,6,1957,1957,902.0,1110.0,0.0,595.0,1705.0,1390,0,0,1390,1.0,0.0,1,1,1,1,4,2,2.0,550.0,0,189,0,0,0,0,0,10,2006,252000,RL,IR1,Low,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,SBrkr,Ex,Min1,Y,WD 
51,528188120,160,2628,7,5,2003,2003,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,0.0,0.0,2,1,2,1,6,0,2.0,474.0,0,27,0,0,0,0,0,6,2010,175500,RL,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
699,902106010,70,6406,5,6,1939,1950,0.0,421.0,0.0,269.0,690.0,868,690,0,1558,0.0,0.0,1,1,3,1,7,1,2.0,400.0,0,36,0,0,182,0,0,10,2009,150000,RM,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,TA,FuseA,TA,Typ,Y,WD 
1881,534252110,20,12342,5,5,1960,1978,0.0,0.0,0.0,978.0,978.0,1422,0,0,1422,0.0,0.0,1,0,3,1,6,1,1.0,286.0,0,0,36,0,0,0,600,8,2007,139900,RL,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Min1,Y,WD 
1345,903232090,50,6240,5,7,1930,1992,0.0,0.0,0.0,1078.0,1078.0,1128,445,0,1573,0.0,0.0,2,0,3,1,8,1,2.0,360.0,0,0,0,0,0,0,0,6,2008,162900,RM,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,P,WD 
166,535457010,20,10000,6,6,1962,1962,261.0,0.0,0.0,1116.0,1116.0,1116,0,0,1116,0.0,0.0,1,1,3,1,5,0,2.0,440.0,0,0,0,0,385,0,0,2,2010,160000,RL,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,SBrkr,TA,Typ,Y,WD 
379,527354200,20,11088,6,5,1978,1998,144.0,832.0,0.0,308.0,1140.0,1707,0,0,1707,0.0,0.0,2,0,3,1,7,1,2.0,479.0,0,0,0,0,0,0,0,5,2009,184000,RL,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Gd,SBrkr,TA,Typ,Y,WD 
2818,908102320,20,17755,5,4,1959,1959,132.0,176.0,0.0,1290.0,1466.0,1466,0,0,1466,0.0,0.0,1,1,3,1,6,2,2.0,528.0,0,140,0,0,100,0,0,11,2006,149900,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,SBrkr,Fa,Typ,Y,WD 
1168,533215020,120,4765,9,5,2000,2000,260.0,1027.0,0.0,587.0,1614.0,1638,0,0,1638,1.0,0.0,2,0,2,1,5,1,2.0,495.0,230,68,0,0,0,0,0,7,2008,300000,FV,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,SBrkr,Ex,Typ,Y,WD 
1396,905226110,190,10532,5,3,1960,1960,275.0,988.0,0.0,0.0,988.0,1721,0,0,1721,1.0,0.0,2,0,3,1,7,2,2.0,626.0,50,84,0,0,0,0,0,12,2008,145000,RL,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,Flat,Tar&Grv,Plywood,Plywood,Stone,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,GasA,Gd,SBrkr,TA,Mod,Y,WD 
838,907130100,60,15426,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,7,0,2.0,470.0,276,99,0,0,0,0,0,8,2009,231500,RL,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,SBrkr,Gd,Typ,Y,WD 
1492,908127120,30,13907,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996,0,0,996,1.0,0.0,1,0,3,1,6,1,0.0,0.0,144,0,0,0,0,0,0,7,2008,108000,RL,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,SBrkr,TA,Typ,Y,WD 
637,535178040,20,8750,5,5,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,0.0,1.0,1,0,3,1,6,0,1.0,304.0,0,35,120,0,0,0,0,11,2009,120000,RL,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,SBrkr,TA,Typ,Y,COD
